tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,numVotes,label,_row_id,is_long_film,is_old_film,is_blockbuster,is_foreign_title,title_word_count,title_has_number
tt0068278,The Bitter Tears of Petra von Kant,,1972.0,124.0,9312.0,1,2057,0,0,0,0,7,0
tt0068528,The Effect of Gamma Rays on Man-in-the-Moon Marigolds,,1972.0,100.0,2312.0,1,2058,0,0,0,0,8,0
tt0068655,The Tall Blond Man with One Black Shoe,Le grand blond avec une chaussure noire,1972.0,90.0,7933.0,1,2059,0,0,0,1,8,0
tt0068716,Tower of Evil,,1972.0,89.0,1653.0,0,2060,0,0,0,0,3,0
tt0069239,Season of the Witch,,1972.0,130.0,3245.0,0,2061,0,0,0,0,4,0
tt0069718,Anita,Anita,1973.0,95.0,3559.0,0,2062,0,0,0,0,1,0
tt0069995,Don't Look Now,Don't Look Now,1973.0,110.0,53742.0,1,2063,0,0,0,0,3,0
tt0070099,The Bride,Gelin,1973.0,92.0,1387.0,1,2064,0,0,0,1,2,0
tt0070217,The Illumination,,1973.0,91.0,1578.0,1,2065,0,0,0,0,2,0
tt0070666,Serpico,,1973.0,130.0,117991.0,1,2066,0,0,0,0,1,0
tt0070696,The Sinful Dwarf,,1973.0,95.0,1486.0,0,2067,0,0,0,0,3,0
tt0071159,Friend,Arkadas,1974.0,105.0,1400.0,1,2068,0,0,0,1,1,0
tt0071508,Flesh for Frankenstein,,1973.0,95.0,5709.0,0,2069,0,0,0,0,3,0
tt0071859,The Traveler,Mossafer,1974.0,83.0,1653.0,1,2070,0,0,0,1,2,0
tt0072443,Mirror,,1975.0,107.0,44118.0,1,2071,0,0,0,0,1,0
tt0072890,Dog Day Afternoon,,1975.0,125.0,247872.0,1,2072,0,0,0,0,3,0
tt0072976,Fox and His Friends,Faustrecht der Freiheit,1975.0,123.0,5812.0,1,2073,0,0,0,1,4,0
tt0073312,Love and Death,,1975.0,85.0,37705.0,1,2074,0,0,0,0,3,0
tt0073317,Lucky Lady,,1975.0,118.0,1199.0,0,2075,0,0,0,0,2,0
tt0073363,Manila in the Claws of Light,,1975.0,125.0,1690.0,1,2076,0,0,0,0,6,0
tt0074084,1900,Novecento,1976.0,317.0,24897.0,1,2077,0,0,0,1,1,1
tt0074228,Bobbie Jo and the Outlaw,,1976.0,88.0,1039.0,0,2078,0,0,0,0,5,0
tt0074291,Fellini's Casanova,,1976.0,155.0,7747.0,1,2079,0,0,0,0,2,0
tt0074888,The Best Way to Walk,La meilleure façon de marcher,1976.0,82.0,1494.0,1,2080,0,0,0,1,5,0
tt0075669,Amar Akbar Anthony,,1977.0,184.0,7567.0,1,2081,0,0,0,0,3,0
tt0075793,We All Loved Each Other So Much,,1974.0,124.0,6166.0,1,2082,0,0,0,0,7,0
tt0075888,The Crater Lake Monster,,1977.0,85.0,1489.0,0,2083,0,0,0,0,4,0
tt0076348,Madame Rosa,,1977.0,105.0,1320.0,1,2084,0,0,0,0,2,0
tt0077138,The Tree of Wooden Clogs,,1978.0,186.0,5914.0,1,2085,0,0,0,0,5,0
tt0077421,Despair,,1978.0,119.0,2388.0,1,2086,0,0,0,0,1,0
tt0077533,Faces of Death,Faces of Death,1978.0,105.0,6887.0,0,2087,0,0,0,0,3,0
tt0078058,Odds and Evens,Pari e dispari,1978.0,115.0,8664.0,1,2088,0,0,0,1,3,0
tt0078243,The 36th Chamber of Shaolin,,1978.0,116.0,3559.0,1,2089,0,0,0,0,5,1
tt0078343,The Killer Nun,,1979.0,88.0,1835.0,0,2090,0,0,0,0,3,0
tt0078718,And Justice for All,,1979.0,119.0,3559.0,1,2091,0,0,0,0,4,0
tt0078748,Alien,Alien,1979.0,117.0,833476.0,1,2092,0,0,0,0,1,0
tt0080339,Airplane!,,1980.0,88.0,226998.0,1,2093,0,0,0,0,1,0
tt0080437,The Big Red One,,1980.0,113.0,19432.0,1,2094,0,0,0,0,4,0
tt0080530,Everything Happens to Me,Chissà perché... capitano tutte a me,1980.0,99.0,2747.0,0,2095,0,0,0,1,4,0
tt0080948,The Jazz Singer,The Jazz Singer,1980.0,115.0,4302.0,0,2096,0,0,0,0,3,0
tt0081031,The Last Flight of Noah's Ark,The Last Flight of Noah's Ark,1980.0,97.0,1361.0,0,2097,0,0,0,0,6,0
tt0081677,The Last Shark,,1981.0,88.0,2680.0,0,2098,0,0,0,0,3,0
tt0082073,"Bianco, rosso e Verdone","Bianco, rosso e Verdone",1981.0,110.0,3555.0,1,2099,0,0,0,0,4,0
tt0082138,Carbon Copy,Carbon Copy,1981.0,92.0,2767.0,0,2100,0,0,0,0,2,0
tt0082210,El crack,El crack,1981.0,131.0,1474.0,1,2101,0,0,0,0,2,0
tt0082257,Demonoid,Demonoid,1981.0,78.0,1227.0,0,2102,0,0,0,0,1,0
tt0082338,Turkey Shoot,Turkey Shoot,1982.0,93.0,3561.0,0,2103,0,0,0,0,2,0
tt0082410,Frankenstein Island,Frankenstein Island,1981.0,97.0,1111.0,0,2104,0,0,0,0,2,0
tt0082700,Cannibal Ferox,Cannibal ferox,1981.0,93.0,9676.0,0,2105,0,0,0,1,2,0
tt0082736,Mephisto,,1981.0,144.0,10212.0,1,2106,0,0,0,0,1,0
tt0082799,Movie Madness,,1982.0,89.0,1066.0,0,2107,0,0,0,0,2,0
tt0082956,Puberty Blues,Puberty Blues,1981.0,87.0,1408.0,0,2108,0,0,0,0,2,0
tt0083260,Bolero,,1981.0,184.0,3559.0,1,2109,0,0,0,0,1,0
tt0083557,Android,,1982.0,80.0,2406.0,0,2110,0,0,0,0,1,0
tt0083652,Bill Cosby: Himself,Bill Cosby: Himself,1983.0,105.0,3533.0,1,2111,0,0,0,0,3,0
tt0083801,Deadly Eyes,,1982.0,87.0,1318.0,0,2112,0,0,0,0,2,0
tt0083907,The Evil Dead,The Evil Dead,1981.0,85.0,198642.0,1,2113,0,0,0,0,3,0
tt0083931,Son of the White Mare,Fehérlófia,1981.0,86.0,1899.0,1,2114,0,0,0,1,5,0
tt0084704,The Soldier,,1982.0,96.0,1191.0,0,2115,0,0,0,0,2,0
tt0084740,El Sur,,1983.0,95.0,5013.0,1,2116,0,0,0,0,2,0
tt0085124,1990: The Bronx Warriors,1990: I guerrieri del Bronx,1982.0,92.0,3324.0,0,2117,0,0,0,1,4,1
tt0085236,Beyond the Limit,,1983.0,104.0,1334.0,0,2118,0,0,0,0,3,0
tt0085356,Conquest,Conquest,1983.0,88.0,2296.0,0,2119,0,0,0,0,1,0
tt0085529,My Best Friend's Girl,,1983.0,99.0,1045.0,0,2120,0,0,0,0,4,0
tt0085599,Sweet Bunch,Glykia symmoria,1983.0,154.0,1539.0,1,2121,0,0,0,1,2,0
tt0085672,Hercules,Hercules,1983.0,98.0,3896.0,0,2122,0,0,0,0,1,0
tt0085864,Fearless Hyena 2,Long teng hu yue,1983.0,94.0,1641.0,0,2123,0,0,0,1,3,1
tt0086026,Extra Terrestrial Visitors,,1983.0,80.0,4544.0,0,2124,0,0,0,0,3,0
tt0086199,Crime and Punishment,,1983.0,93.0,2389.0,1,2125,0,0,0,0,3,0
tt0086216,Rumble Fish,,1983.0,94.0,33450.0,1,2126,0,0,0,0,2,0
tt0086242,The Makioka Sisters,,1983.0,140.0,1528.0,1,2127,0,0,0,0,3,0
tt0086423,Tender Mercies,Tender Mercies,1983.0,92.0,10315.0,1,2128,0,0,0,0,2,0
tt0086465,Trading Places,,1983.0,116.0,145141.0,1,2129,0,0,0,0,2,0
tt0086551,Confidentially Yours,,1983.0,110.0,6478.0,1,2130,0,0,0,0,2,0
tt0086637,Zelig,,1983.0,79.0,41378.0,1,2131,0,0,0,0,1,0
tt0086643,Ziggy Stardust and the Spiders from Mars,Ziggy Stardust and the Spiders from Mars,1979.0,90.0,2607.0,1,2132,0,0,0,0,7,0
tt0086872,Prey,Prey,1977.0,78.0,1327.0,0,2133,0,0,0,0,1,0
tt0086961,No End,,1985.0,107.0,4705.0,1,2134,0,0,0,0,2,0
tt0086999,Breakin' 2: Electric Boogaloo,,1984.0,94.0,4133.0,0,2135,0,0,0,0,4,1
tt0087020,Calamari Union,Calamari Union,1985.0,81.0,3331.0,1,2136,0,0,0,0,2,0
tt0087843,Once Upon a Time in America,,1984.0,229.0,333775.0,1,2137,0,0,0,0,6,0
tt0087864,Over the Brooklyn Bridge,,1984.0,108.0,1477.0,0,2138,0,0,0,0,4,0
tt0088099,Sharaabi,,1984.0,180.0,2826.0,1,2139,0,0,0,0,1,0
tt0088213,Swing Shift,,1984.0,100.0,4664.0,0,2140,0,0,0,0,2,0
tt0088708,American Warrior,,1985.0,95.0,3559.0,0,2141,0,0,0,0,2,0
tt0089108,Waiting for the Hearse,,1985.0,94.0,6015.0,1,2142,0,0,0,0,4,0
tt0089686,A Nightmare on Elm Street 2: Freddy's Revenge,,1985.0,87.0,66717.0,0,2143,0,0,0,0,8,1
tt0089695,"No Retreat, No Surrender",No Retreat No Surrender,1985.0,85.0,16558.0,0,2144,0,0,0,1,4,0
tt0089716,Colonel Redl,,1985.0,144.0,2917.0,1,2145,0,0,0,0,2,0
tt0089776,Parole de flic,Parole de flic,1985.0,98.0,1124.0,0,2146,0,0,0,0,3,0
tt0089941,Runaway Train,Runaway Train,1985.0,111.0,28509.0,1,2147,0,0,0,0,2,0
tt0090057,Spookies,,1986.0,85.0,3220.0,0,2148,0,0,0,0,1,0
tt0090333,Wizards of the Lost Kingdom,Wizards of the Lost Kingdom,1985.0,72.0,1649.0,0,2149,0,0,0,0,5,0
tt0090837,Chopping Mall,,1986.0,77.0,13718.0,0,2150,0,0,0,0,2,0
tt0091019,Every Time We Say Goodbye,Every Time We Say Goodbye,1986.0,95.0,2424.0,0,2151,0,0,0,0,5,0
tt0091203,Highlander,,1986.0,116.0,130640.0,1,2152,0,0,0,0,1,0
tt0091466,Mama is boos!,Mama is boos!,1986.0,110.0,3559.0,0,2153,0,0,0,0,3,0
tt0091658,Nutcracker,Nutcracker,1986.0,89.0,3559.0,1,2154,0,0,0,0,1,0
tt0092133,Under the Cherry Moon,Under the Cherry Moon,1986.0,100.0,3335.0,0,2155,0,0,0,0,4,0
tt0092563,Angel Heart,,1987.0,113.0,85184.0,1,2156,0,0,0,0,2,0
tt0092671,Blood Harvest,,1987.0,88.0,1139.0,0,2157,0,0,0,0,2,0
tt0092860,Deathstalker II,,1987.0,85.0,2721.0,0,2158,0,0,0,0,2,0
tt0093175,Hello Again,,1987.0,96.0,3401.0,0,2159,0,0,0,0,2,0
tt0093415,Light of Day,,1987.0,107.0,2769.0,0,2160,0,0,0,0,3,0
tt0093477,Making Mr. Right,,1987.0,98.0,2684.0,0,2161,0,0,0,0,3,0
tt0093493,Mannequin,,1987.0,90.0,31030.0,0,2162,0,0,0,0,1,0
tt0093546,The Misfit Brigade,,1987.0,100.0,1954.0,0,2163,0,0,0,0,3,0
tt0093754,Repentance,Monanieba,1984.0,153.0,4340.0,1,2164,0,0,0,1,1,0
tt0093991,Slave Girls from Beyond Infinity,Slave Girls from Beyond Infinity,1987.0,74.0,1468.0,0,2165,0,0,0,0,5,0
tt0094118,Teen Wolf Too,Teen Wolf Too,1987.0,95.0,12469.0,0,2166,0,0,0,0,3,0
tt0094138,Three O'Clock High,Three O'Clock High,1987.0,97.0,11642.0,1,2167,0,0,0,0,3,0
tt0094291,Wall Street,,1987.0,126.0,3559.0,1,2168,0,0,0,0,2,0
tt0094620,After Death,After Death (Oltre la morte),1989.0,84.0,2492.0,0,2169,0,0,0,1,2,0
tt0094683,Assa,Assa,1987.0,153.0,2614.0,1,2170,0,0,0,0,1,0
tt0094812,Bull Durham,Bull Durham,1988.0,108.0,52078.0,1,2171,0,0,0,0,2,0
tt0094889,Cocktail,Cocktail,1988.0,104.0,82808.0,0,2172,0,0,0,0,1,0
tt0095082,Eight Men Out,,1988.0,119.0,19805.0,1,2173,0,0,0,0,3,0
tt0095244,Zerograd,,1988.0,103.0,2055.0,1,2174,0,0,0,0,1,0
tt0095299,Hide and Go Shriek,Hide and Go Shriek,1988.0,90.0,1642.0,0,2175,0,0,0,0,4,0
tt0095389,Jack's Back,Jack's Back,1988.0,97.0,3301.0,0,2176,0,0,0,0,2,0
tt0095640,Miles from Home,Miles from Home,1988.0,108.0,1456.0,0,2177,0,0,0,0,3,0
tt0095705,The Naked Gun: From the Files of Police Squad!,,1988.0,85.0,162007.0,1,2178,0,0,0,0,9,0
tt0095801,Bagdad Cafe,,1987.0,95.0,13430.0,1,2179,0,0,0,0,2,0
tt0095903,The Prince of Pennsylvania,The Prince of Pennsylvania,1988.0,87.0,3559.0,0,2180,0,0,0,0,4,0
tt0095924,Pulse,,1988.0,91.0,2419.0,0,2181,0,0,0,0,1,0
tt0096073,The Seventh Sign,,1988.0,97.0,14296.0,0,2182,0,0,0,0,3,0
tt0096256,They Live,They Live,1988.0,94.0,122365.0,1,2183,0,0,0,0,2,0
tt0096764,The Adventures of Baron Munchausen,,1988.0,126.0,52507.0,1,2184,0,0,0,0,5,0
tt0097244,God of Gamblers,,1989.0,126.0,5227.0,1,2185,0,0,0,0,3,0
tt0097364,Flesh-Eating Mothers,,1988.0,89.0,1084.0,0,2186,0,0,0,0,2,0
tt0097368,The Fly II,The Fly II,1989.0,105.0,22368.0,0,2187,0,0,0,0,3,0
tt0097630,Journey to the Center of the Earth,Journey to the Center of the Earth,1988.0,100.0,1224.0,0,2188,0,0,0,0,7,0
tt0097757,The Little Mermaid,The Little Mermaid,1989.0,83.0,249723.0,1,2189,0,0,0,0,3,0
tt0097937,My Left Foot,My Left Foot: The Story of Christy Brown,1989.0,103.0,71957.0,1,2190,0,0,0,1,3,0
tt0098055,Red Wood Pigeon,Palombella rossa,1989.0,89.0,2514.0,1,2191,0,0,0,1,3,0
tt0098073,Penn & Teller Get Killed,Penn & Teller Get Killed,1989.0,89.0,1883.0,0,2192,0,0,0,0,5,0
tt0098205,River of Death,,1989.0,107.0,1243.0,0,2193,0,0,0,0,3,0
tt0098327,The Seventh Continent,,1989.0,104.0,14389.0,1,2194,0,0,0,0,3,0
tt0099043,Anjali,,1990.0,150.0,2923.0,1,2195,0,0,0,0,1,0
tt0099450,The Boyfriend School,Don't Tell Her It's Me,1990.0,103.0,2811.0,0,2196,0,0,0,1,3,0
tt0099949,Korczak,Korczak,1990.0,118.0,1365.0,1,2197,0,0,0,0,1,0
tt0100107,Maniac Cop 2,Maniac Cop 2,1990.0,90.0,7042.0,0,2198,0,0,0,0,3,1
tt0100129,Meet the Applegates,Meet the Applegates,1990.0,90.0,2359.0,0,2199,0,0,0,0,3,0
tt0100157,Misery,Misery,1990.0,107.0,198018.0,1,2200,0,0,0,0,1,0
tt0100211,Music Box,Music Box,1989.0,124.0,7564.0,1,2201,0,0,0,0,2,0
tt0100502,RoboCop 2,,1990.0,117.0,84349.0,0,2202,0,0,0,0,2,1
tt0101268,Across the Tracks,,1990.0,100.0,3559.0,0,2203,0,0,0,0,3,0
tt0101327,American Shaolin,,1991.0,106.0,1409.0,0,2204,0,0,0,0,2,0
tt0101988,The Guyver,Guyver,1991.0,88.0,5164.0,0,2205,0,0,0,1,2,0
tt0102138,JFK,JFK,1991.0,189.0,3559.0,1,2206,0,0,0,0,1,0
tt0102395,Mannequin: on the Move,Mannequin: On the Move,1991.0,95.0,6181.0,0,2207,0,0,0,1,4,0
tt0102443,A Midnight Clear,A Midnight Clear,1992.0,108.0,8848.0,1,2208,0,0,0,0,3,0
tt0102913,Shout,,1991.0,89.0,1945.0,0,2209,0,0,0,0,1,0
tt0103116,Trancers II,Trancers II,1991.0,88.0,2065.0,0,2210,0,0,0,0,2,0
tt0103184,V.I. Warshawski,V.I. Warshawski,1991.0,89.0,5069.0,0,2211,0,0,0,0,2,0
tt0103186,Cows,,1992.0,96.0,3685.0,1,2212,0,0,0,0,1,0
tt0103303,Year of the Gun,,1991.0,111.0,3559.0,0,2213,0,0,0,0,4,0
tt0103596,3 Ninjas,3 Ninjas,1992.0,84.0,21206.0,0,2214,0,0,0,0,2,1
tt0103671,American Me,,1992.0,125.0,9143.0,1,2215,0,0,0,0,2,0
tt0103786,Beethoven,Beethoven,1992.0,87.0,69845.0,0,2216,0,0,0,0,1,0
tt0103872,Brain Donors,,1992.0,80.0,4299.0,1,2217,0,0,0,0,2,0
tt0104466,Husbands and Wives,,1992.0,108.0,28738.0,1,2218,0,0,0,0,3,0
tt0104756,Lorenzo's Oil,Lorenzo's Oil,1992.0,129.0,21869.0,1,2219,0,0,0,0,2,0
tt0104810,Manufacturing Consent: Noam Chomsky and the Media,Manufacturing Consent: Noam Chomsky and the Media,1992.0,167.0,4709.0,1,2220,0,0,0,0,7,0
tt0105322,Scanners III: The Takeover,Scanners III: The Takeover,1991.0,101.0,2146.0,0,2221,0,0,0,0,4,0
tt0105328,Schtonk,,1992.0,115.0,3586.0,1,2222,0,0,0,0,1,0
tt0105750,La Vie de Boheme,,1992.0,103.0,5455.0,1,2223,0,0,0,0,4,0
tt0105811,Whispers in the Dark,Whispers in the Dark,1992.0,103.0,2189.0,0,2224,0,0,0,0,4,0
tt0106400,The Beverly Hillbillies,,1993.0,92.0,18194.0,0,2225,0,0,0,0,3,0
tt0106466,Born Yesterday,Born Yesterday,1993.0,100.0,3909.0,0,2226,0,0,0,0,2,0
tt0107358,The Blue Kite,Lan feng zheng,1993.0,140.0,2880.0,1,2227,0,0,0,1,3,0
tt0108211,Stalingrad,,1993.0,134.0,33800.0,1,2228,0,0,0,0,1,0
tt0108258,Surf Ninjas,Surf Ninjas,1993.0,87.0,7986.0,0,2229,0,0,0,0,2,0
tt0108515,The War Room,The War Room,1993.0,96.0,4141.0,1,2230,0,0,0,0,3,0
tt0108606,Heroic Trio 2: Executioners,Yin doi hou hap zyun,1993.0,101.0,3559.0,0,2231,0,0,0,1,4,1
tt0108633,The Young Americans,,1993.0,103.0,2583.0,0,2232,0,0,0,0,3,0
tt0109098,American Cyborg: Steel Warrior,,1993.0,94.0,1457.0,0,2233,0,0,0,0,4,0
tt0109480,Cops and Robbersons,,1994.0,93.0,6734.0,0,2234,0,0,0,0,3,0
tt0109506,The Crow,The Crow,1994.0,102.0,176246.0,1,2235,0,0,0,0,2,0
tt0109642,Dolores Claiborne,,1995.0,132.0,41988.0,1,2236,0,0,0,0,2,0
tt0109676,Drop Zone,,1994.0,101.0,3559.0,0,2237,0,0,0,0,2,0
tt0109858,Funny Man,,1994.0,93.0,1201.0,0,2238,0,0,0,0,2,0
tt0110044,Holy Matrimony,,1994.0,93.0,1481.0,0,2239,0,0,0,0,2,0
tt0110168,My Summer Story,It Runs in the Family,1994.0,85.0,1570.0,0,2240,0,0,0,1,3,0
tt0110200,Fist of Legend,,1994.0,103.0,23244.0,1,2241,0,0,0,0,3,0
tt0110296,Ladybird Ladybird,,1994.0,101.0,3447.0,1,2242,0,0,0,0,2,0
tt0111003,The Puppet Masters,,1994.0,109.0,8879.0,0,2243,0,0,0,0,3,0
tt0112373,Anne Frank Remembered,Anne Frank Remembered,1995.0,117.0,1151.0,1,2244,0,0,0,0,3,0
tt0112573,Braveheart,Braveheart,1995.0,178.0,996577.0,1,2245,0,0,0,0,1,0
tt0112800,The Blade,,1995.0,105.0,3216.0,1,2246,0,0,0,0,2,0
tt0113552,Kiss of Death,Kiss of Death,1995.0,101.0,18806.0,0,2247,0,0,0,0,3,0
tt0113725,Maborosi,Maboroshi no hikari,1995.0,110.0,5749.0,1,2248,0,0,0,1,1,0
tt0113729,Mad Love,,1995.0,93.0,6488.0,0,2249,0,0,0,0,2,0
tt0113755,Man of the House,,1995.0,96.0,9407.0,0,2250,0,0,0,0,4,0
tt0113820,Mighty Morphin Power Rangers: The Movie,,1995.0,95.0,26664.0,0,2251,0,0,0,0,6,0
tt0113922,Like Grains of Sand,,1995.0,129.0,1408.0,1,2252,0,0,0,0,4,0
tt0113971,Nothing Funny,,1995.0,95.0,3355.0,1,2253,0,0,0,0,2,0
tt0114622,North Star,,1996.0,90.0,1242.0,0,2254,0,0,0,0,2,0
tt0114666,The Tie That Binds,The Tie That Binds,1995.0,99.0,1174.0,0,2255,0,0,0,0,4,0
tt0114825,Vampire in Brooklyn,,1995.0,100.0,23032.0,0,2256,0,0,0,0,3,0
tt0115005,Xiu Xiu: The Sent-Down Girl,,1998.0,99.0,3316.0,1,2257,0,0,0,0,5,0
tt0115472,The Adventures of Pinocchio,,1996.0,96.0,5656.0,0,2258,0,0,0,0,4,0
tt0115650,The Green Planet,La belle verte,1996.0,99.0,4652.0,1,2259,0,0,0,1,3,0
tt0115736,Bound,Bound,1996.0,109.0,3559.0,1,2260,0,0,0,0,1,0
tt0115783,Bulletproof,Bulletproof,1996.0,84.0,37755.0,0,2261,0,0,0,0,1,0
tt0116039,Day of the Warrior,,1996.0,96.0,3559.0,0,2262,0,0,0,0,4,0
tt0116040,Daylight,,1996.0,114.0,3559.0,0,2263,0,0,0,0,1,0
tt0116209,The English Patient,,1996.0,162.0,185397.0,1,2264,0,0,0,0,3,0
tt0116247,Evil Ed,Evil Ed,1995.0,93.0,3576.0,0,2265,0,0,0,0,2,0
tt0116293,Female Perversions,Female Perversions,1996.0,120.0,2451.0,0,2266,0,0,0,0,2,0
tt0116756,Kazaam,,1996.0,93.0,24021.0,0,2267,0,0,0,0,1,0
tt0116763,Khamoshi the Musical,Khamoshi: The Musical,1996.0,160.0,4063.0,1,2268,0,0,0,1,3,0
tt0116767,Kids Return,Kizzu ritân,1996.0,107.0,5979.0,1,2269,0,0,0,1,2,0
tt0116883,Lilla Jonssonligan och cornflakeskuppen,Lilla Jönssonligan och cornflakeskuppen,1996.0,90.0,1556.0,0,2270,0,0,0,1,4,0
tt0117056,The Mirror,Ayneh,1997.0,95.0,2641.0,1,2271,0,0,0,1,2,0
tt0117318,The People vs. Larry Flynt,The People vs. Larry Flynt,1996.0,130.0,92279.0,1,2272,0,0,0,0,5,0
tt0117427,Race the Sun,Race the Sun,1996.0,100.0,3163.0,0,2273,0,0,0,0,3,0
tt0117688,Solo,,1996.0,94.0,3559.0,0,2274,0,0,0,0,1,0
tt0117797,Swallowtail Butterfly,,1996.0,148.0,3763.0,1,2275,0,0,0,0,2,0
tt0117894,Thinner,,1996.0,93.0,29810.0,0,2276,0,0,0,0,1,0
tt0118147,When We Were Kings,When We Were Kings,1996.0,88.0,17472.0,1,2277,0,0,0,0,4,0
tt0118749,Boogie Nights,,1997.0,155.0,253097.0,1,2278,0,0,0,0,2,0
tt0118751,Border,Border,1997.0,176.0,15370.0,1,2279,0,0,0,0,1,0
tt0118755,The Borrowers,,1997.0,89.0,22030.0,0,2280,0,0,0,0,2,0
tt0118927,Dangerous Ground,,1997.0,95.0,1911.0,0,2281,0,0,0,0,2,0
tt0119375,Insomnia,,1997.0,96.0,13938.0,1,2282,0,0,0,0,1,0
tt0119588,The Wax Mask,M.D.C. - Maschera di cera,1997.0,98.0,2163.0,0,2283,0,0,0,1,3,0
tt0119792,Nil by Mouth,,1997.0,128.0,3559.0,1,2284,0,0,0,0,3,0
tt0120001,Behind the Lines,,1997.0,114.0,2378.0,1,2285,0,0,0,0,3,0
tt0120213,Slappy and the Stinkers,Slappy and the Stinkers,1998.0,78.0,1215.0,0,2286,0,0,0,0,4,0
tt0120338,Titanic,,1997.0,194.0,1107772.0,1,2287,0,0,1,0,1,0
tt0120456,Virasat,Virasat,1997.0,165.0,2624.0,1,2288,0,0,0,0,1,0
tt0120855,Tarzan,Tarzan,1999.0,88.0,215049.0,1,2289,0,0,0,0,1,0
tt0120903,X-Men,,2000.0,104.0,592408.0,1,2290,0,0,0,0,1,0
tt0122529,Henry Fool,Henry Fool,1997.0,137.0,7195.0,1,2291,0,0,0,0,2,0
tt0123390,The Miscellaneous Brigade on the Watch,,1971.0,95.0,3559.0,1,2292,0,0,0,0,6,0
tt0125664,Man on the Moon,,1999.0,118.0,128254.0,1,2293,0,0,0,0,4,0
tt0127276,The Shadow Men,,1997.0,95.0,3559.0,0,2294,0,0,0,0,3,0
tt0127759,L.E.T.H.A.L. Ladies: Return to Savage Beach,L.E.T.H.A.L. Ladies: Return to Savage Beach,1998.0,98.0,1291.0,0,2295,0,0,0,0,6,0
tt0128133,The Harmonists,Comedian Harmonists,1997.0,126.0,3420.0,1,2296,0,0,0,1,2,0
tt0137201,Rudolph the Red-Nosed Reindeer: The Movie,Rudolph the Red-Nosed Reindeer: The Movie,1998.0,92.0,2710.0,0,2297,0,0,0,0,6,0
tt0138874,Three Seasons,,1999.0,113.0,3188.0,1,2298,0,0,0,0,2,0
tt0139872,Avvai Shanmugi,,1996.0,161.0,2432.0,1,2299,0,0,0,0,2,0
tt0144555,Premutos - Der gefallene Engel,Premutos - Der gefallene Engel,1997.0,106.0,1558.0,0,2300,0,0,0,0,5,0
tt0144782,The Red Light Bandit,,1968.0,92.0,1376.0,1,2301,0,0,0,0,4,0
tt0149261,Deep Blue Sea,,1999.0,105.0,130449.0,0,2302,0,0,0,0,3,0
tt0151035,Once Upon a Time There Was a Singing Blackbird,Iko shashvi mgalobeli,1970.0,85.0,1077.0,1,2303,0,0,0,1,9,0
tt0151572,The Miracle of P. Tinto,El milagro de P. Tinto,1998.0,106.0,3559.0,1,2304,0,0,0,1,5,0
tt0156843,Night of the Ghouls,Night of the Ghouls,1959.0,69.0,2442.0,0,2305,0,0,0,0,4,0
tt0156849,Of Freaks and Men,,1998.0,93.0,3559.0,1,2306,0,0,0,0,4,0
tt0157472,Clockstoppers,,2002.0,94.0,14010.0,0,2307,0,0,0,0,1,0
tt0162930,Die Hard Dracula,Die Hard Dracula,1998.0,88.0,3481.0,0,2308,0,0,0,0,3,0
tt0163025,Jurassic Park III,Jurassic Park III,2001.0,92.0,307284.0,0,2309,0,0,0,0,3,0
tt0165832,Interstate 60: Episodes of the Road,,2002.0,116.0,31577.0,1,2310,0,0,0,0,6,1
tt0167203,I Dreamed of Africa,I Dreamed of Africa,2000.0,114.0,3559.0,0,2311,0,0,0,0,4,0
tt0167260,The Lord of the Rings: The Return of the King,,2003.0,201.0,1729584.0,1,2312,0,0,1,0,10,0
tt0174852,The Last Days,,1998.0,87.0,3675.0,1,2313,0,0,0,0,3,0
tt0180668,Elvis Gratton II: Miracle a Memphis,Elvis Gratton II: Miracle à Memphis,1999.0,105.0,1020.0,0,2314,0,0,0,1,6,0
tt0181627,Kirikou and the Sorceress,,1998.0,71.0,9432.0,1,2315,0,0,0,0,4,0
tt0184005,Werner - Volles Rooaaa!!!,,1999.0,77.0,3559.0,0,2316,0,0,0,0,4,0
tt0189592,Hum Aapke Dil Mein Rehte Hain,Hum Aapke Dil Mein Rehte Hain,1999.0,168.0,1628.0,0,2317,0,0,0,0,6,0
tt0192614,The Skulls,,2000.0,106.0,31891.0,0,2318,0,0,0,0,2,0
tt0198386,The Crew,,2000.0,88.0,5929.0,0,2319,0,0,0,0,2,0
tt0203230,You Can Count on Me,You Can Count on Me,2000.0,111.0,29396.0,1,2320,0,0,0,0,5,0
tt0204932,A Summer Tale,,2000.0,91.0,3714.0,1,2321,0,0,0,0,3,0
tt0205177,Kevin & Perry Go Large,Kevin & Perry Go Large,2000.0,82.0,13113.0,0,2322,0,0,0,0,5,0
tt0205271,Dr. T & the Women,Dr. T & the Women,2000.0,122.0,19449.0,0,2323,0,0,0,0,5,0
tt0206013,My Neighbors the Yamadas,Hôhokekyo tonari no Yamada-kun,1999.0,104.0,13467.0,1,2324,0,0,0,1,4,0
tt0206216,Railroad Man,Poppoya,1999.0,112.0,1147.0,1,2325,0,0,0,1,2,0
tt0210299,Songcatcher,Songcatcher,2000.0,109.0,3454.0,1,2326,0,0,0,0,1,0
tt0211181,102 Dalmatians,102 Dalmatians,2000.0,100.0,3559.0,0,2327,0,0,0,0,2,1
